Date,High,Low,Open,Close,Volume,Adj Close,Symbol,Security Name
2019-12-31,3.2899999618530273,3.130000114440918,3.1500000953674316,3.2200000286102295,32700,3.2200000286102295,CVV,CVD Equipment Corporation - Common Stock
2020-01-02,3.319999933242798,3.2200000286102295,3.25,3.2200000286102295,20900,3.2200000286102295,CVV,CVD Equipment Corporation - Common Stock
2020-01-03,3.319999933242798,3.200000047683716,3.200000047683716,3.2300000190734863,4700,3.2300000190734863,CVV,CVD Equipment Corporation - Common Stock
2020-01-06,3.299999952316284,3.2200000286102295,3.2200000286102295,3.2799999713897705,5200,3.2799999713897705,CVV,CVD Equipment Corporation - Common Stock
2020-01-07,3.2799999713897705,3.25,3.2699999809265137,3.259999990463257,3700,3.259999990463257,CVV,CVD Equipment Corporation - Common Stock
2020-01-08,3.319999933242798,3.2300000190734863,3.2300000190734863,3.309999942779541,19900,3.309999942779541,CVV,CVD Equipment Corporation - Common Stock
2020-01-09,3.390000104904175,3.299999952316284,3.299999952316284,3.390000104904175,11100,3.390000104904175,CVV,CVD Equipment Corporation - Common Stock
2020-01-10,3.4700000286102295,3.380000114440918,3.4100000858306885,3.4700000286102295,13000,3.4700000286102295,CVV,CVD Equipment Corporation - Common Stock
2020-01-13,3.559999942779541,3.4800000190734863,3.490000009536743,3.4800000190734863,11300,3.4800000190734863,CVV,CVD Equipment Corporation - Common Stock
2020-01-14,3.809999942779541,3.549999952316284,3.549999952316284,3.740000009536743,30300,3.740000009536743,CVV,CVD Equipment Corporation - Common Stock
2020-01-15,3.890000104904175,3.440000057220459,3.740000009536743,3.569999933242798,24500,3.569999933242798,CVV,CVD Equipment Corporation - Common Stock
2020-01-16,3.8399999141693115,3.569999933242798,3.569999933242798,3.759999990463257,19700,3.759999990463257,CVV,CVD Equipment Corporation - Common Stock
2020-01-17,3.8299999237060547,3.640000104904175,3.8299999237060547,3.6700000762939453,8400,3.6700000762939453,CVV,CVD Equipment Corporation - Common Stock
2020-01-21,3.8399999141693115,3.619999885559082,3.619999885559082,3.8399999141693115,12100,3.8399999141693115,CVV,CVD Equipment Corporation - Common Stock
2020-01-22,4.46999979019165,3.7200000286102295,3.7200000286102295,4.349999904632568,69200,4.349999904632568,CVV,CVD Equipment Corporation - Common Stock
2020-01-23,4.5,3.819999933242798,4.389999866485596,4.380000114440918,26900,4.380000114440918,CVV,CVD Equipment Corporation - Common Stock
2020-01-24,4.880000114440918,4.420000076293945,4.420000076293945,4.730000019073486,61700,4.730000019073486,CVV,CVD Equipment Corporation - Common Stock
2020-01-27,4.739999771118164,4.289999961853027,4.739999771118164,4.389999866485596,17600,4.389999866485596,CVV,CVD Equipment Corporation - Common Stock
2020-01-28,4.519999980926514,4.119999885559082,4.519999980926514,4.119999885559082,28200,4.119999885559082,CVV,CVD Equipment Corporation - Common Stock
2020-01-29,4.320000171661377,4.119999885559082,4.119999885559082,4.260000228881836,5900,4.260000228881836,CVV,CVD Equipment Corporation - Common Stock
2020-01-30,4.679999828338623,4.329999923706055,4.360000133514404,4.579999923706055,24900,4.579999923706055,CVV,CVD Equipment Corporation - Common Stock
2020-01-31,4.929999828338623,4.340000152587891,4.539999961853027,4.840000152587891,19600,4.840000152587891,CVV,CVD Equipment Corporation - Common Stock
2020-02-03,5.5,4.869999885559082,4.900000095367432,5.21999979019165,56400,5.21999979019165,CVV,CVD Equipment Corporation - Common Stock
2020-02-04,5.590000152587891,5.150000095367432,5.429999828338623,5.309999942779541,74300,5.309999942779541,CVV,CVD Equipment Corporation - Common Stock
2020-02-05,5.420000076293945,5.159999847412109,5.300000190734863,5.349999904632568,14700,5.349999904632568,CVV,CVD Equipment Corporation - Common Stock
2020-02-06,5.360000133514404,4.900000095367432,5.360000133514404,5.0,53000,5.0,CVV,CVD Equipment Corporation - Common Stock
2020-02-07,5.199999809265137,5.0,5.0,5.070000171661377,17000,5.070000171661377,CVV,CVD Equipment Corporation - Common Stock
2020-02-10,5.239999771118164,5.099999904632568,5.239999771118164,5.159999847412109,7100,5.159999847412109,CVV,CVD Equipment Corporation - Common Stock
2020-02-11,5.239999771118164,5.059999942779541,5.210000038146973,5.079999923706055,4700,5.079999923706055,CVV,CVD Equipment Corporation - Common Stock
2020-02-12,5.170000076293945,5.019999980926514,5.050000190734863,5.039999961853027,8900,5.039999961853027,CVV,CVD Equipment Corporation - Common Stock
2020-02-13,5.099999904632568,4.900000095367432,5.010000228881836,4.989999771118164,15900,4.989999771118164,CVV,CVD Equipment Corporation - Common Stock
2020-02-14,5.010000228881836,4.760000228881836,4.900000095367432,5.010000228881836,16000,5.010000228881836,CVV,CVD Equipment Corporation - Common Stock
2020-02-18,4.900000095367432,4.849999904632568,4.900000095367432,4.849999904632568,3100,4.849999904632568,CVV,CVD Equipment Corporation - Common Stock
2020-02-19,4.929999828338623,4.75,4.840000152587891,4.769999980926514,8200,4.769999980926514,CVV,CVD Equipment Corporation - Common Stock
2020-02-20,4.960000038146973,4.800000190734863,4.800000190734863,4.809999942779541,12000,4.809999942779541,CVV,CVD Equipment Corporation - Common Stock
2020-02-21,4.869999885559082,4.75,4.809999942779541,4.75,7400,4.75,CVV,CVD Equipment Corporation - Common Stock
2020-02-24,4.940000057220459,4.210000038146973,4.889999866485596,4.679999828338623,12200,4.679999828338623,CVV,CVD Equipment Corporation - Common Stock
2020-02-25,4.579999923706055,4.099999904632568,4.510000228881836,4.260000228881836,8300,4.260000228881836,CVV,CVD Equipment Corporation - Common Stock
2020-02-26,4.53000020980835,4.199999809265137,4.28000020980835,4.369999885559082,9300,4.369999885559082,CVV,CVD Equipment Corporation - Common Stock
2020-02-27,4.340000152587891,3.75,4.210000038146973,3.9600000381469727,43200,3.9600000381469727,CVV,CVD Equipment Corporation - Common Stock
2020-02-28,4.0,3.809999942779541,3.809999942779541,3.9000000953674316,9200,3.9000000953674316,CVV,CVD Equipment Corporation - Common Stock
2020-03-02,3.940000057220459,3.549999952316284,3.9000000953674316,3.7200000286102295,24700,3.7200000286102295,CVV,CVD Equipment Corporation - Common Stock
2020-03-03,3.880000114440918,3.569999933242798,3.630000114440918,3.880000114440918,15000,3.880000114440918,CVV,CVD Equipment Corporation - Common Stock
2020-03-04,4.570000171661377,3.7100000381469727,3.759999990463257,3.7100000381469727,14600,3.7100000381469727,CVV,CVD Equipment Corporation - Common Stock
2020-03-05,4.130000114440918,3.7899999618530273,3.799999952316284,3.869999885559082,14400,3.869999885559082,CVV,CVD Equipment Corporation - Common Stock
2020-03-06,3.8399999141693115,3.630000114440918,3.700000047683716,3.680000066757202,13500,3.680000066757202,CVV,CVD Equipment Corporation - Common Stock
2020-03-09,3.5799999237060547,3.2200000286102295,3.440000057220459,3.450000047683716,17600,3.450000047683716,CVV,CVD Equipment Corporation - Common Stock
2020-03-10,3.5299999713897705,3.2200000286102295,3.5299999713897705,3.369999885559082,18300,3.369999885559082,CVV,CVD Equipment Corporation - Common Stock
2020-03-11,3.3499999046325684,3.1600000858306885,3.299999952316284,3.2200000286102295,13400,3.2200000286102295,CVV,CVD Equipment Corporation - Common Stock
2020-03-12,3.130000114440918,2.799999952316284,3.130000114440918,2.8499999046325684,47500,2.8499999046325684,CVV,CVD Equipment Corporation - Common Stock
2020-03-13,3.3399999141693115,2.8499999046325684,2.8499999046325684,2.930000066757202,32500,2.930000066757202,CVV,CVD Equipment Corporation - Common Stock
2020-03-16,3.0399999618530273,2.5999999046325684,2.8499999046325684,2.8399999141693115,14500,2.8399999141693115,CVV,CVD Equipment Corporation - Common Stock
2020-03-17,3.0999999046325684,2.640000104904175,3.0999999046325684,2.7300000190734863,22500,2.7300000190734863,CVV,CVD Equipment Corporation - Common Stock
2020-03-18,3.0,2.630000114440918,2.950000047683716,2.680000066757202,25400,2.680000066757202,CVV,CVD Equipment Corporation - Common Stock
2020-03-19,2.7899999618530273,2.359999895095825,2.7899999618530273,2.5999999046325684,32100,2.5999999046325684,CVV,CVD Equipment Corporation - Common Stock
2020-03-20,2.630000114440918,2.2699999809265137,2.4700000286102295,2.2699999809265137,19700,2.2699999809265137,CVV,CVD Equipment Corporation - Common Stock
2020-03-23,2.299999952316284,1.9500000476837158,2.240000009536743,2.009999990463257,28300,2.009999990463257,CVV,CVD Equipment Corporation - Common Stock
2020-03-24,2.6700000762939453,2.2100000381469727,2.2100000381469727,2.4800000190734863,38200,2.4800000190734863,CVV,CVD Equipment Corporation - Common Stock
2020-03-25,2.8499999046325684,2.440000057220459,2.619999885559082,2.6700000762939453,10900,2.6700000762939453,CVV,CVD Equipment Corporation - Common Stock
2020-03-26,2.6600000858306885,2.450000047683716,2.6600000858306885,2.6500000953674316,15200,2.6500000953674316,CVV,CVD Equipment Corporation - Common Stock
2020-03-27,2.859999895095825,2.390000104904175,2.390000104904175,2.5899999141693115,2300,2.5899999141693115,CVV,CVD Equipment Corporation - Common Stock
